Title,Location,Price_Period,Date_Added_Updated,Bed_Bath_Toilet
FLAT & APARTMENT FOR RENT,"


 Lekki Phase 1 Lekki Lagos ","  4,000,000 ",Added 25 Jan 2023,000
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 In A Secured Area Off Admiralty Way Lekki Phase 1 Lekki Lagos ","  2,500,000/year ",Added 25 Jan 2023,112
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Orchid Hotel Road Just After Orchid Hotel Ikota Lekki Lagos ","  3,000,000 ",Added 25 Jan 2023,223
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Orchid Hotel Road Just After Orchid Hotel Ikota Lekki Lagos ","  3,200,000 ",Added 25 Jan 2023,223
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Alagomegi Alagomeji Yaba Lagos ","  2,500,000/year ",Added 25 Jan 2023,222
4 BEDROOM HOUSE FOR RENT,"


 Banana Island Ikoyi Lagos ","  20,000,000 ",Added 25 Jan 2023,445
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikoyi Lagos ","  14,000,000 ",Added 25 Jan 2023,334
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Banana Island Ikoyi Lagos ","  25,000,000 ",Added 25 Jan 2023,334
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikoyi Lagos ","  12,000,000 ",Added 25 Jan 2023,223
4 BEDROOM HOUSE FOR RENT,"


 Ikoyi Lagos ","  9,000,000 ",Added 25 Jan 2023,445
4 BEDROOM HOUSE FOR RENT,"


 Banana Island Ikoyi Lagos ","  18,000,000 ",Added 25 Jan 2023,445
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikoyi Lagos ","  15,000,000 ",Added 25 Jan 2023,334
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikoyi Lagos ","  16,000,000 ",Added 25 Jan 2023,223
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Banana Island Ikoyi Lagos ","  8,500,000 ",Added 25 Jan 2023,223
4 BEDROOM DUPLEX FOR RENT,"


 Ikoyi Lagos ","  32,000,000 ",Added 25 Jan 2023,445
FLAT & APARTMENT FOR RENT,"


 Banana Island Estate, Ikoyi, Lagos, Nigeria. Banana Island Ikoyi Lagos ","  4,500,000/year ",Added 25 Jan 2023,000
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Turnbull Road, Off Banana Island Road, Ikoyi, Lagos Banana Island Ikoyi Lagos ","  8,000,000/year ",Added 25 Jan 2023,334
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Estate, Banana Island Ikoyi Lagos ","  9,000,000/year ",Added 25 Jan 2023,223
4 BEDROOM HOUSE FOR RENT,"


 Estate Banana Island Ikoyi Lagos ","  30,000,000/year ",Added 25 Jan 2023,445
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Banana Island Ikoyi Lagos ","  7,000,000/year ",Added 25 Jan 2023,334
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Old Ikoyi, Ikoyi, Lagos Ikoyi Lagos ","  10,000,000/year ",Added 25 Jan 2023,334
4 BEDROOM HOUSE FOR RENT,"


 Banana Island Estate, Ikoyi, Lagos. Banana Island Ikoyi Lagos ","  15,000,000/year ",Added 25 Jan 2023,445
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Banana Island Estate, Ikoyi, Lagos, Nigeria. Banana Island Ikoyi Lagos ","  13,500,000/year ",Added 25 Jan 2023,333
4 BEDROOM HOUSE FOR RENT,"


 Banana Island Estate, Ikoyi, Lagos, Nigeria. Banana Island Ikoyi Lagos ","  23,000,000/year ",Added 25 Jan 2023,445
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Banana Island Estate, Ikoyi, Lagos, Nigeria. Banana Island Ikoyi Lagos ","  12,000,000/year ",Added 25 Jan 2023,334
4 BEDROOM TERRACE FOR RENT,"


 Banana Island Estate, Ikoyi, Lagos, Nigeria. Banana Island Ikoyi Lagos ","  25,000,000/year ",Added 25 Jan 2023,445
4 BEDROOM HOUSE FOR RENT,"


 Banana Island Ikoyi Lagos ","  30,000,000 ",Added 25 Jan 2023,400
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Onatana Ikoyi Lagos ","  15,000,000/year ",Added 25 Jan 2023,300
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Shomolu Yaba Lagos ","  1,500,000 ",Added 25 Jan 2023,223
4 BEDROOM HOUSE FOR RENT,"


 Thomas Estate Ajah Lagos ",  4/year ,Added 25 Jan 2023,455
4 BEDROOM HOUSE FOR RENT,"


 Banana Island Ikoyi Lagos ","  15,000,000 ",Added 25 Jan 2023,445
3 BEDROOM HOUSE FOR RENT,"


 Ikoyi Lagos ","  13,500,000 ",Added 25 Jan 2023,334
3 BEDROOM HOUSE FOR RENT,"


 Ikoyi Lagos ","  25,000,000 ",Added 25 Jan 2023,334
3 BEDROOM HOUSE FOR RENT,"


 Banana Island Ikoyi Lagos ","  12,000,000 ",Added 25 Jan 2023,334
3 BEDROOM HOUSE FOR RENT,"


 Lekki Chevron Drive Lekki Lagos ","  2,800,000/year ",Added 25 Jan 2023,334
SELF CONTAIN FOR RENT,"


 Ogudu Ogudu Ketu Lagos ","  1,000,000 ",Added 25 Jan 2023,000
3 BEDROOM HOUSE FOR RENT,"


 Lekki Lagos ","  3,000,000/year ",Added 25 Jan 2023,334
5 BEDROOM HOUSE FOR RENT,"


 Banana Island Ikoyi Lagos ","  18,000,000/year ",Added 25 Jan 2023,556
3 BEDROOM HOUSE FOR RENT,"


 Ikoyi Lagos ","  15,000,000 ",Added 25 Jan 2023,334
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikeja Ikeja Lagos ","  900,000/year ",Added 25 Jan 2023,111
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Banana Island Ikoyi Lagos ","  9,000,000/year ",Added 25 Jan 2023,334
4 BEDROOM HOUSE FOR RENT,"


 Banana Island Ikoyi Lagos ","  550,000,000 ",Added 25 Jan 2023,445
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Thomas Estate Ajah Lagos ","  900,000/year ",Added 25 Jan 2023,122
5 BEDROOM DUPLEX FOR RENT,"


 Megamound Ikota Lekki Lagos ","  6,000,000/year ",Added 25 Jan 2023,555
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Lateef Jakande Ikoyi Lagos ","  13,000,000/year ",Added 25 Jan 2023,334
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Off Ilupeju Road, Ilupeju Palmgrove, Ilupeju Ikorodu Road Lagos ","  1,600,000 ",Added 25 Jan 2023,334
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Apata, Sangotedo Sangotedo Ajah Lagos ","  25,750,000 ",Added 25 Jan 2023,222
5 BEDROOM DUPLEX For Sale,"


 Ikoyi Lagos ","  500,000,000 ","Updated 20 Feb 2023, Added 30 Apr 2022",56
FLAT & APARTMENT FOR RENT,"


 Alimosho Abeokuta Express Lagos ","  400,000/year ",Added 25 Jan 2023,000
4 BEDROOM HOUSE FOR RENT,"


 Orchid Hotel Road Lekki Expressway Lekki Lagos ","  5,000,000/year ",Added 25 Jan 2023,444
FLAT & APARTMENT FOR RENT,"


 Abule Egba Agege Lagos ","  600,000/year ",Added 25 Jan 2023,000
5 BEDROOM DUPLEX FOR RENT,"


 Ikota Lekki Lagos ","  6,500,000/year ",Added 25 Jan 2023,556
2 BEDROOM HOUSE FOR RENT,"


 Banana Island Ikoyi Lagos ","  7,000,000/year ",Added 25 Jan 2023,223
3 BEDROOM HOUSE FOR RENT,"


 Banana Island Ikoyi Lagos ","  15,000,000 ",Added 25 Jan 2023,334
FLAT & APARTMENT FOR RENT,"


 Banana Island Road Banana Island Ikoyi Lagos ","  5,000,000 ",Added 25 Jan 2023,000
2 BEDROOM HOUSE FOR RENT,"


 Banana Island Ikoyi Lagos ","  12,500,000/year ",Added 25 Jan 2023,223
3 BEDROOM HOUSE FOR RENT,"


 Off Adetola Road Aguda Surulere Lagos ","  1,600,000/year ",Added 25 Jan 2023,334
FLAT & APARTMENT FOR RENT,"


 Parkview Estate Ikoyi Lagos ","  900,000 ",Added 25 Jan 2023,000
1 BEDROOM MINI FLAT FOR RENT,"


 Chevy View Estate Chevron Drive Lekki Lagos ","  1,200,000/year ",Added 25 Jan 2023,112
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Oko Oba Gra Scheme 1 Estate Abule Egba Agege Lagos ","  800,000/year ",Added 25 Jan 2023,223
SHARED APARTMENT FOR RENT,"


 Osapa London Osapa Lekki Lagos ","  1,000,000/year ",Added 25 Jan 2023,011
4 BEDROOM TERRACE FOR RENT,"


 Chevron Drive Lekki Lagos ","  6,000,000 ",Added 25 Jan 2023,400
1 BEDROOM SELF CONTAIN FOR RENT,"


 Off Michael Ogun, Close To Ogunlana Drive Junction, Bode Thomas Surulere Lagos ","  400,000/year ",Added 25 Jan 2023,111
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Olowoora Ojodu Ikeja Lagos ","  1,000,000/year ",Added 25 Jan 2023,233
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Banana Island Ikoyi Lagos ","  14,000,000/year ",Added 25 Jan 2023,334
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Dideolu Estate Victoria Island Victoria Island Lagos ","  7,000,000/year ",Added 25 Jan 2023,334
3 BEDROOM TERRACE FOR RENT,"


 Parkview Estate Ikoyi Lagos ","  10,000,000/year ",Added 25 Jan 2023,334
1 BEDROOM MINI FLAT FOR RENT,"


 Somolu Onipanu Ikorodu Road Lagos ","  750,000/year ",Added 25 Jan 2023,111
4 BEDROOM TERRACE For Sale,"


 Atlantic Ville Estate, Harris Drive, Besides Vgc Victoria Garden City Lekki Lagos ","  55,000,000 ","Updated 20 Feb 2023, Added 21 Jan 2023",445
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Chewy View Chevron Drive Lekki Lagos ","  4,000,000/year ",Added 25 Jan 2023,223
4 BEDROOM HOUSE FOR RENT,"


 Banana Island Ikoyi Lagos ","  25,000,000 ",Added 25 Jan 2023,445
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Banana Island Ikoyi Lagos ","  15,000,000 ",Added 25 Jan 2023,223
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Banana Island Ikoyi Lagos ","  12,000,000 ",Added 25 Jan 2023,334
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikoyi Lagos ","  18,500,000 ",Added 25 Jan 2023,445
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikoyi Lagos ","  10,000,000 ",Added 25 Jan 2023,223
4 BEDROOM HOUSE FOR RENT,"


 Banana Island Ikoyi Lagos ","  14,000,000 ",Added 25 Jan 2023,445
2 BEDROOM HOUSE FOR RENT,"


 Ikoyi Lagos ","  4,500,000 ",Added 25 Jan 2023,223
1 BEDROOM SELF CONTAIN FOR RENT,"


 Alagomeji Axis Alagomeji Yaba Lagos ","  500,000/year ",Added 25 Jan 2023,111
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikoyi Lagos ","  18,000,000 ",Added 25 Jan 2023,334
6 BEDROOM HOUSE FOR RENT,"


 Ikoyi Lagos ","  15,000,000/year ",Added 25 Jan 2023,667
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikoyi Lagos ","  12,500,000/year ",Added 25 Jan 2023,334
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikoyi Lagos ","  10,500,000/year ",Added 25 Jan 2023,223
4 BEDROOM DUPLEX FOR RENT,"


 Van Daniels Estate, Just After Orchid Hotel Ikota Lekki Lagos ","  3,800,000/year ",Added 25 Jan 2023,445
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikoyi Lagos ","  16,000,000 ",Added 25 Jan 2023,334
4 BEDROOM FLAT & APARTMENT FOR RENT,"


 Parkview Estate Ikoyi Lagos ","  10,000,000 ",Added 25 Jan 2023,445
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikoyi Lagos ","  10,500,000 ",Added 25 Jan 2023,223
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Parkview Estate Ikoyi Lagos ","  9,000,000/year ",Added 25 Jan 2023,334
4 BEDROOM HOUSE FOR RENT,"


 Banana Island Ikoyi Lagos ","  30,000,000 ",Added 25 Jan 2023,446
5 BEDROOM HOUSE FOR RENT,"


 Ikoyi Lagos ","  13,000,000 ",Added 25 Jan 2023,556
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikoyi Lagos ","  13,000,000 ",Added 25 Jan 2023,334
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Old Ikoyi Ikoyi Lagos ","  11,000,000 ",Added 25 Jan 2023,334
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Chevy View Lekki Lagos ","  4,000,000 ",Added 25 Jan 2023,200
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikota Ikota Lekki Lagos ","  2,200,000 ",Added 25 Jan 2023,324
4 BEDROOM HOUSE FOR RENT,"


 Lekki Phase 1 Lekki Lagos ","  13,000,000/year ",Added 25 Jan 2023,445
4 BEDROOM HOUSE FOR RENT,"


 Ikate Elegushi Lekki Lagos ","  5,000,000/year ",Added 25 Jan 2023,445
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki Phase 1 Lekki Lagos ","  6,000,000/year ",Added 25 Jan 2023,334
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Lekki Phase 1 Lekki Lagos ","  5,000,000/year ",Added 25 Jan 2023,334
3 BEDROOM HOUSE FOR RENT,"


 Off Lekki Conservation, Lekki Lagos ","  2,000,000/year ",Added 25 Jan 2023,334
2 BEDROOM HOUSE FOR RENT,"


 Lekki Phase 1 Lekki Lagos ","  5,000,000/year ",Added 25 Jan 2023,223
4 BEDROOM HOUSE FOR RENT,"


 Horizon 2 Estate Extension Ikate Elegushi Lekki Lagos ","  5,500,000/year ",Added 25 Jan 2023,445
4 BEDROOM HOUSE FOR RENT,"


 Lekki Lagos ","  4,000,000/year ",Added 25 Jan 2023,445
5 BEDROOM DUPLEX FOR RENT,"


 Chevron Alternative. In A Good And Calmed Estate Chevron Drive Lekki Lagos ","  6,000,000/year ","Updated 25 Jan 2023, Added 15 Dec 2022",556
1 BEDROOM MINI FLAT FOR RENT,"


 Osapa Lekki Lagos ","  1,500,000/year ","Updated 25 Jan 2023, Added 05 Dec 2022",112
1 BEDROOM ROOM OR BOYS QUARTER FOR RENT,"


 Chevron Alternative Chevron Drive Lekki Lagos ","  1,500,000/year ","Updated 25 Jan 2023, Added 11 Dec 2022",111
4 BEDROOM TERRACE FOR RENT,"


 Ikate Elegushi Lekki Lagos ","  5,500,000/year ","Updated 25 Jan 2023, Added 07 Dec 2022",445
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Ikota Lekki Lagos ","  2,000,000/year ","Updated 25 Jan 2023, Added 01 Dec 2022",223
4 BEDROOM DUPLEX FOR RENT,"


 Atican Estate Ajah Ajah Lagos ","  3,500,000/year ","Updated 25 Jan 2023, Added 09 Jul 2022",444
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Ikate Estate Ikate Elegushi Lekki Lagos ","  4,500,000/year ","Updated 25 Jan 2023, Added 25 Sep 2022",233
1 BEDROOM BLOCK OF FLATS FOR RENT,"


 Agungi Agungi Lekki Lagos ","  1,500,000/year ","Updated 25 Jan 2023, Added 20 Oct 2022",111
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Ikota Lekki Lagos ","  2,500,000/year ","Updated 25 Jan 2023, Added 01 Dec 2022",223
4 BEDROOM DUPLEX FOR RENT,"


 Agungi Lekki Lagos ","  6,000,000/year ","Updated 25 Jan 2023, Added 19 Jan 2023",445
1 BEDROOM SHARED APARTMENT FOR RENT,"


 Abiola Court 10, Chevron Alternative Chevron Drive Lekki Lagos ","  1,300,000/year ","Updated 25 Jan 2023, Added 31 Dec 2022",111
5 BEDROOM DUPLEX FOR RENT,"


 Lekki Phase 1 Lekki Lagos ","  8,500,000/year ","Updated 25 Jan 2023, Added 19 Dec 2022",556
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Mende Maryland Ikeja Lagos ","  1,800,000 ","Updated 25 Jan 2023, Added 05 Jul 2022",334
3 BEDROOM TERRACE FOR RENT,"


 Victoria Island Lagos ","  12,000,000/year ","Updated 25 Jan 2023, Added 19 Dec 2022",334
4 BEDROOM DUPLEX FOR RENT,"


 4bed Room Newly Built Is Available In Chevron Drive Chevron Drive Lekki Lagos ","  5,000,000/year ","Updated 25 Jan 2023, Added 15 Dec 2022",445
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Animashun Bode Thomas Surulere Lagos ","  1,500,000 ","Updated 25 Jan 2023, Added 28 Jul 2022",223
4 BEDROOM DUPLEX FOR RENT,"


 Okun Ajah Ajah Lagos ","  3,500,000/year ","Updated 25 Jan 2023, Added 08 Dec 2022",444
4 BEDROOM DUPLEX FOR RENT,"


 Osapa Lekki Lagos ","  4,000,000/year ","Updated 25 Jan 2023, Added 07 Dec 2022",445
4 BEDROOM DUPLEX FOR RENT,"


 Ikota Lekki Lagos ","  5,500,000/year ","Updated 25 Jan 2023, Added 07 Nov 2022",445
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Idado Lekki Lagos ","  3,800,000/year ","Updated 25 Jan 2023, Added 11 Nov 2022",223
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Ologolo Lekki Lagos ","  5,000,000/year ","Updated 25 Jan 2023, Added 11 Nov 2022",334
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Ikota Lekki Lagos ","  1,200,000/year ","Updated 25 Jan 2023, Added 12 Nov 2022",223
4 BEDROOM DUPLEX FOR RENT,"


 Creek Haven Estate Victoria Garden City Lekki Lagos ","  5,000,000/year ","Updated 25 Jan 2023, Added 08 Dec 2022",445
1 BEDROOM MINI FLAT FOR RENT,"


 Chevron Alternative Chevron Drive Lekki Lagos ","  2,200,000/day ","Updated 25 Jan 2023, Added 08 Dec 2022",122
2 BEDROOM FLAT & APARTMENT For Sale,"


 By Freedom Way Lekki Phase 1 Lagos ","  90,000,000 ","Updated 20 Feb 2023, Added 18 Nov 2022",223
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Ogidan Sangotedo Ajah Lagos ","  1,800,000/year ","Updated 25 Jan 2023, Added 14 Jan 2023",334
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Onimole Surulere Surulere Lagos ","  1,200,000 ","Updated 25 Jan 2023, Added 12 Jun 2022",223
4 BEDROOM DUPLEX FOR RENT,"


 Ikate Elegushi Lekki Lagos ","  6,000,000/year ","Updated 25 Jan 2023, Added 22 Jan 2023",445
3 BEDROOM TERRACE FOR RENT,"


 Saint Joseph Estate Osapa Agungi Area Osapa Lekki Lagos ","  3,000,000/year ","Updated 25 Jan 2023, Added 19 Dec 2022",334
1 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ologolo Lekki Lagos ","  1,800,000 ","Updated 25 Jan 2023, Added 24 Jan 2023",111
4 BEDROOM TERRACE FOR RENT,"


 2nd Tollgate Chevron Drive Lekki Lagos ","  3,300,000/year ","Updated 25 Jan 2023, Added 28 Nov 2022",445
SHARED APARTMENT FOR RENT,"


 Osapa Lekki Lagos ","  900,000 ","Updated 25 Jan 2023, Added 23 Jan 2023",000
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Olatilewa Surulere Surulere Lagos ","  1,800,000 ","Updated 25 Jan 2023, Added 30 Nov 2022",334
3 BEDROOM TERRACE FOR RENT,"


 Agungi Bakare Estate Chevron Drive Lekki Lagos ","  4,000,000/year ","Updated 25 Jan 2023, Added 08 Dec 2022",344
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Ilaje Ajah Ajah Lagos ","  2,000,000/year ","Updated 25 Jan 2023, Added 12 Nov 2022",334
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ologolo Lekki Lagos ","  2,500,000 ","Updated 25 Jan 2023, Added 24 Jan 2023",334
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 2nd Tollgate Chevron Drive Lekki Lagos ","  3,700,000/year ","Updated 25 Jan 2023, Added 12 Nov 2022",223
4 BEDROOM DUPLEX FOR RENT,"


 Ologolo Lekki Lagos ","  4,000,000/year ","Updated 25 Jan 2023, Added 11 Nov 2022",445
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Secured Estate Agungi Lekki Lagos ","  2,500,000/year ","Updated 25 Jan 2023, Added 20 Oct 2022",233
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Ologolo Lekki Lagos ","  2,500,000/year ","Updated 25 Jan 2023, Added 07 Dec 2022",223
COMMERCIAL PROPERTY FOR RENT,"


 Osapa Lekki Lagos ","  1,000,000/year ","Updated 25 Jan 2023, Added 07 Dec 2022",1
4 BEDROOM TERRACE FOR RENT,"


 Spg Road Ologolo Lekki Lagos ","  3,500,000/year ","Updated 25 Jan 2023, Added 07 Dec 2022",445
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ologolo Lekki Lagos ","  2,500,000 ","Updated 25 Jan 2023, Added 24 Jan 2023",222
SHARED APARTMENT FOR RENT,"


 Osapa Lekki Lagos ","  1,100,000 ","Updated 25 Jan 2023, Added 23 Jan 2023",000
LAND For Sale,"


 Bogije Awoyaya Ajah Lagos ","  5,000,000 ","Updated 18 Feb 2023, Added 02 Feb 2023",
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Park Road Iponri Surulere Lagos ","  1,300,000 ","Updated 25 Jan 2023, Added 09 Dec 2022",223
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Babs Bode Thomas Surulere Lagos ","  1,500,000/year ","Updated 25 Jan 2023, Added 25 May 2022",334
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 In A Secured Estate On Agungi Agungi Lekki Lagos ","  2,200,000 ","Updated 25 Jan 2023, Added 20 Oct 2022",223
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Chevy View Estate Chevron Chevron Drive Lekki Lagos ","  3,500,000/year ","Updated 25 Jan 2023, Added 11 Dec 2022",334
4 BEDROOM TERRACE FOR RENT,"


 Ikota Gra Ikota Lekki Lagos ","  3,500,000/year ","Updated 25 Jan 2023, Added 20 Jan 2023",445
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Simisola Surulere Surulere Lagos ","  2,000,000 ","Updated 25 Jan 2023, Added 15 Jul 2022",222
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Cole Street Itire Ikate Surulere Lagos ","  1,400,000 ","Updated 25 Jan 2023, Added 20 Aug 2022",323
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Ilaje Ajah Ajah Lagos ","  1,800,000/year ","Updated 25 Jan 2023, Added 01 Dec 2022",333
4 BEDROOM TERRACE FOR RENT,"


 Osapa Lekki Lagos ","  3,000,000/year ","Updated 25 Jan 2023, Added 05 Dec 2022",445
3 BEDROOM TERRACE FOR RENT,"


 2nd Tollgate Chevron Drive Lekki Lagos ","  3,200,000/year ","Updated 25 Jan 2023, Added 11 Nov 2022",334
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Adelabu Surulere Surulere Lagos ","  3,000,000 ","Updated 25 Jan 2023, Added 10 Jan 2023",334
4 BEDROOM DUPLEX FOR RENT,"


 Adewole Kuku Street Lekki Phase 1 Lekki Lagos ","  6,500,000/year ","Updated 25 Jan 2023, Added 19 Jan 2023",445
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Ikate Elegushi Lekki Lagos ","  2,300,000/year ","Updated 25 Jan 2023, Added 19 Jan 2023",223
4 BEDROOM HOUSE FOR RENT,"


 Lekki Lagos ","  7,000,000 ","Updated 25 Jan 2023, Added 23 Jan 2023",445
FLAT & APARTMENT FOR RENT,"


 Lekki Lagos ","  600,000 ","Updated 25 Jan 2023, Added 23 Jan 2023",000
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Ikota Lekki Lagos ","  2,000,000/year ","Updated 25 Jan 2023, Added 28 Nov 2022",223
3 BEDROOM TERRACE FOR RENT,"


 Abraham Adesanya Ajah Lagos ","  3,000,000/year ","Updated 25 Jan 2023, Added 01 Dec 2022",334
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Ikota Lekki Lagos ","  2,000,000/year ","Updated 25 Jan 2023, Added 03 Dec 2022",334
1 BEDROOM SELF CONTAIN FOR RENT,"


 Well Nice Shared Apartment Only Kitchen Shared In Chevron. Chevron Drive Lekki Lagos ","  1,000,000/year ","Updated 25 Jan 2023, Added 14 Dec 2022",111
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Lekki Expressway Lekki Lagos ","  3,000,000/year ","Updated 25 Jan 2023, Added 15 Dec 2022",223
4 BEDROOM DUPLEX FOR RENT,"


 Willow Green Osapa Lekki Lagos ","  4,000,000/year ","Updated 25 Jan 2023, Added 07 Dec 2022",445
4 BEDROOM DUPLEX FOR RENT,"


 Orchid Road Just After Chevron Lekki Phase 2 Lekki Lagos ","  5,000,000/year ","Updated 25 Jan 2023, Added 20 Dec 2022",445
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Babs Bode Thomas Surulere Lagos ","  2,000,000 ","Updated 25 Jan 2023, Added 01 Jul 2022",334
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Itire Itire Ikate Surulere Lagos ","  1,200,000/year ","Updated 25 Jan 2023, Added 07 Jun 2022",223
4 BEDROOM DUPLEX FOR RENT,"


 Agungi Estate Agungi Lekki Lagos ","  5,000,000/year ","Updated 25 Jan 2023, Added 16 Sep 2022",455
4 BEDROOM DUPLEX FOR RENT,"


 Lekki Phase 1 Lekki Lagos ","  11,000,000/year ","Updated 25 Jan 2023, Added 07 Dec 2022",445
3 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ladele Dada Surulere Surulere Lagos ","  1,800,000 ","Updated 25 Jan 2023, Added 01 Jul 2022",334
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Ologolo Street Ologolo Lekki Lagos ","  2,800,000/year ","Updated 25 Jan 2023, Added 30 Sep 2022",344
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Agungi Lekki Lagos ","  4,500,000/year ","Updated 25 Jan 2023, Added 22 Jan 2023",223
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 Ikota Lekki Lagos ","  3,000,000/year ","Updated 25 Jan 2023, Added 01 Dec 2022",334
3 BEDROOM BLOCK OF FLATS FOR RENT,"


 John Okafor Estate Agungi Lekki Lagos ","  2,200,000/year ","Updated 25 Jan 2023, Added 20 Jan 2023",334
2 BEDROOM FLAT & APARTMENT FOR RENT,"


 Ikota Lekki Lagos ","  3,000,000 ","Updated 25 Jan 2023, Added 13 Jan 2023",223
1 BEDROOM SHARED APARTMENT FOR RENT,"


 Bridge Gate Estate Agungi Lekki Lagos ","  1,800,000/year ","Updated 25 Jan 2023, Added 12 Jan 2023",111
FLAT & APARTMENT FOR RENT,"


 Lekki Lagos ","  1,700,000 ","Updated 25 Jan 2023, Added 23 Jan 2023",000
FLAT & APARTMENT FOR RENT,"


 Osapa Lekki Lagos ","  1,700,000 ","Updated 25 Jan 2023, Added 23 Jan 2023",000
2 BEDROOM BLOCK OF FLATS FOR RENT,"


 Lekki Garden Phase 1 Sangotedo Ajah Lagos ","  1,600,000/year ","Updated 25 Jan 2023, Added 07 Dec 2022",223
1 BEDROOM DUPLEX FOR RENT,"


 Ikota School Estate Ikota Lekki Lagos ","  1,300,000 ","Updated 25 Jan 2023, Added 24 Oct 2022",111
