Title,Location,Listing_Type,City,Location_Area,Price,Date_Added,Date_Updated,Beds,Baths,Toilets
2 BEDROOM WAREHOUSE FOR RENT, Chevron Drive Lekki Lagos ,Rent,Lekki,Island,3000000.0,2022-10-24,2022-10-24,2,1,0
2 BEDROOM BLOCK OF FLATS FOR RENT, Illasan Jakande Lekki Lagos ,Rent,Lekki,Island,2200000000.0,2022-10-24,2022-10-24,2,2,3
FLAT & APARTMENT FOR RENT, Aboru Iyana Ipaja Alimosho Abeokuta Express Lagos ,Rent,Alimosho,Mainland,850000.0,2022-10-24,2022-10-24,0,0,0
FLAT & APARTMENT FOR RENT, Oko Oba Agege Lagos ,Rent,Agege,Mainland,800000.0,2022-10-24,2022-10-24,0,0,0
FLAT & APARTMENT FOR RENT, Dalemo Alakuko Abule Egba Agege Lagos ,Rent,Agege,Mainland,300000.0,2022-10-24,2022-10-24,0,0,0
OFFICE FOR RENT, Onikan Lagos Island Lagos ,Rent,Victoria Island,Island,8000000.0,2022-10-24,2022-10-24,0,0,0
5 BEDROOM DUPLEX FOR RENT, Ikota Lekki Lagos ,Rent,Lekki,Island,6500000.0,2022-07-29,2022-10-24,5,5,6
2 BEDROOM BLOCK OF FLATS FOR RENT, Beachway Estate Irawo/owode Lagos Mile 12 Ikorodu Road Lagos ,Rent,Ikorodu Road,Mainland,800000.0,2022-10-23,2022-10-23,2,2,3
2 BEDROOM BLOCK OF FLATS FOR RENT, Salem Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,2000000.0,2022-10-22,2022-10-22,2,2,3
3 BEDROOM BLOCK OF FLATS FOR RENT, Salem Street Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,3200000.0,2022-10-22,2022-10-22,3,3,4
3 BEDROOM DUPLEX FOR RENT, Olanubi Osinowo Street Medina Gbagada Lagos ,Rent,Gbagada,Mainland,3000000.0,2022-10-22,2022-10-22,3,3,4
3 BEDROOM FLAT & APARTMENT FOR RENT, Palm View Estate By Thomas Estate Ajah Lagos ,Rent,Ajah,Island,2200000.0,2022-10-21,2022-10-21,3,3,4
2 BEDROOM FLAT & APARTMENT FOR RENT, Lekki Epe Expressway By Ajah Lagos ,Rent,Ajah,Island,1600000.0,2022-10-21,2022-10-21,2,2,3
2 BEDROOM FLAT & APARTMENT FOR RENT, Lekki Epe Expressway Thomas Estate Ajah Lagos ,Rent,Ajah,Island,1500000.0,2022-10-21,2022-10-21,2,2,3
3 BEDROOM FLAT & APARTMENT FOR RENT, Ikota Villa Estate Ikota Lekki Lagos ,Rent,Lekki,Island,2500000.0,2022-10-21,2022-10-21,3,3,4
4 BEDROOM HOUSE FOR RENT, Eleganza By 2nd Toll Gate Lekki Lagos ,Rent,Lekki,Island,3000000.0,2022-10-21,2022-10-21,4,4,5
3 BEDROOM FLAT & APARTMENT FOR RENT, Eleganza By 2nd Toll Gate Lekki Lagos ,Rent,Lekki,Island,2700000.0,2022-10-21,2022-10-21,3,3,4
3 BEDROOM FLAT & APARTMENT FOR RENT, Palm View Estate Ajah Lagos ,Rent,Ajah,Island,2000000.0,2022-10-21,2022-10-21,3,3,4
1 BEDROOM FLAT & APARTMENT FOR RENT, Ikota Villa Estate Ikota Lekki Lagos ,Rent,Lekki,Island,1500000.0,2022-10-21,2022-10-21,1,1,1
2 BEDROOM FLAT & APARTMENT FOR RENT, Lekki Epe Expressway By Wema Bank Ajah Lagos ,Rent,Ajah,Island,1800000.0,2022-10-21,2022-10-21,2,2,3
2 BEDROOM FLAT & APARTMENT FOR RENT, Ikota Villa Estate Ikota Lekki Lagos ,Rent,Lekki,Island,1700000.0,2022-10-21,2022-10-21,2,2,2
3 BEDROOM FLAT & APARTMENT FOR RENT, Alasia By Metro Homes Ajah Lagos ,Rent,Ajah,Island,1700000.0,2022-10-21,2022-10-21,3,3,4
3 BEDROOM FLAT & APARTMENT FOR RENT, Ikota Villa Estate Ikota Lekki Lagos ,Rent,Lekki,Island,2000000.0,2022-10-21,2022-10-21,3,3,4
1 BEDROOM FLAT & APARTMENT FOR RENT, Igbojia Shapati Ibeju Lekki Ajah Lagos ,Rent,Ajah,Island,250000.0,2022-10-21,2022-10-21,1,1,1
2 BEDROOM FLAT & APARTMENT FOR RENT, Baba Adisa Ibeju Lekki Ajah Lagos ,Rent,Ajah,Island,500000.0,2022-10-21,2022-10-21,2,2,3
1 BEDROOM FLAT & APARTMENT FOR RENT, Silver Land Estate Sangotedo Ajah Lagos ,Rent,Ajah,Island,650000.0,2022-10-21,2022-10-21,1,1,2
3 BEDROOM FLAT & APARTMENT FOR RENT, Chevron Drive Lekki Lagos ,Rent,Lekki,Island,3750000.0,2022-10-21,2022-10-21,3,3,4
2 BEDROOM FLAT & APARTMENT FOR RENT, Oribawa Phase 2 Ibeju Lekki Ajah Lagos ,Rent,Ajah,Island,800000.0,2022-10-21,2022-10-21,2,2,3
1 BEDROOM FLAT & APARTMENT FOR RENT, Ikota Villa Estate Ikota Lekki Lagos ,Rent,Lekki,Island,1300000.0,2022-10-21,2022-10-21,1,1,2
4 BEDROOM HOUSE FOR RENT," Lekki County Homes, Megamound Ikota Lekki Lagos ",Rent,Lekki,Island,4500000.0,2022-10-21,2022-10-21,4,4,5
1 BEDROOM FLAT & APARTMENT FOR RENT, Green Land Estate Sangotedo Ajah Lagos ,Rent,Ajah,Island,500000.0,2022-10-21,2022-10-21,1,1,1
3 BEDROOM FLAT & APARTMENT FOR RENT, Oral Estate Ikota Lekki Lagos ,Rent,Lekki,Island,2500000.0,2022-10-21,2022-10-21,3,3,4
2 BEDROOM FLAT & APARTMENT FOR RENT, Megamound Avenue Ikota Lekki Lagos ,Rent,Lekki,Island,2000000.0,2022-10-21,2022-10-21,2,2,3
1 BEDROOM FLAT & APARTMENT FOR RENT, Lekki Palm City Estate Ajah Lagos ,Rent,Ajah,Island,1700000.0,2022-10-21,2022-10-21,1,1,2
1 BEDROOM FLAT & APARTMENT FOR RENT, Lekki Lagos ,Rent,Lekki,Island,1440000.0,2022-10-21,2022-10-21,1,1,1
2 BEDROOM FLAT & APARTMENT FOR RENT, Mutual Garden Estate Ogunfayo Ibeju Lekki Ajah Lagos ,Rent,Ajah,Island,600000.0,2022-10-21,2022-10-21,2,2,3
FLAT & APARTMENT FOR RENT, Banana Island Ikoyi Lagos ,Rent,Ikoyi,Island,15000000.0,2022-10-21,2022-10-21,0,0,0
FLAT & APARTMENT FOR RENT, Banana Island Ikoyi Lagos ,Rent,Ikoyi,Island,12000000.0,2022-10-21,2022-10-21,0,0,0
FLAT & APARTMENT FOR RENT, Oniru Victoria Island Lagos ,Rent,Victoria Island,Island,10000000.0,2022-10-21,2022-10-21,0,0,0
HOUSE FOR RENT, Oniru Victoria Island Lagos ,Rent,Victoria Island,Island,10000000.0,2022-10-21,2022-10-21,0,0,0
FLAT & APARTMENT FOR RENT," Off Freedom Way, Ikate Lekki Lagos ",Rent,Lekki,Island,29200000.0,2022-10-21,2022-10-21,0,0,0
FLAT & APARTMENT FOR RENT, Off Babafemi Osoba Cresent Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,36500000.0,2022-10-21,2022-10-21,0,0,0
FLAT & APARTMENT FOR RENT, Lekki Lagos ,Rent,Lekki,Island,3000000.0,2022-10-21,2022-10-21,0,0,0
FLAT & APARTMENT FOR RENT, Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,6000000.0,2022-10-21,2022-10-21,0,0,0
FLAT & APARTMENT FOR RENT, Ikoyi Lagos ,Rent,Ikoyi,Island,15000000.0,2022-10-21,2022-10-21,0,0,0
FLAT & APARTMENT FOR RENT, Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,15000000.0,2022-10-21,2022-10-21,0,0,0
3 BEDROOM FLAT & APARTMENT FOR RENT, Banana Island Ikoyi Lagos ,Rent,Ikoyi,Island,13500000.0,2022-10-21,2022-10-21,3,3,4
HOUSE FOR RENT, Lekki Lagos ,Rent,Lekki,Island,10000000.0,2022-10-21,2022-10-21,0,0,0
HOUSE FOR RENT, Lekki Lagos ,Rent,Lekki,Island,4000000.0,2022-10-21,2022-10-21,0,0,0
HOUSE FOR RENT, Lekki Lagos ,Rent,Lekki,Island,4500000.0,2022-10-21,2022-10-21,0,0,0
FLAT & APARTMENT FOR RENT, Lekki Lagos ,Rent,Lekki,Island,2700000.0,2022-10-21,2022-10-21,0,0,0
FLAT & APARTMENT FOR RENT, Ikota Lekki Lagos ,Rent,Lekki,Island,5000000.0,2022-10-21,2022-10-21,0,0,0
1 BEDROOM FLAT & APARTMENT FOR RENT, Oniru Victoria Island Lagos ,Rent,Victoria Island,Island,1900000.0,2022-10-21,2022-10-21,1,1,1
4 BEDROOM HOUSE FOR RENT, Lekki Lagos ,Rent,Lekki,Island,4500000.0,2022-10-21,2022-10-21,4,4,5
4 BEDROOM HOUSE FOR RENT, Lekki Lagos ,Rent,Lekki,Island,6500000.0,2022-10-21,2022-10-21,4,4,5
1 BEDROOM FLAT & APARTMENT FOR RENT, Sangotedo Ajah Lagos ,Rent,Ajah,Island,1200000.0,2022-10-21,2022-10-21,1,1,2
1 BEDROOM FLAT & APARTMENT FOR RENT, Ajah Lagos ,Rent,Ajah,Island,540000.0,2022-10-21,2022-10-21,1,1,1
1 BEDROOM FLAT & APARTMENT FOR RENT, Ajah Lagos ,Rent,Ajah,Island,300000.0,2022-10-21,2022-10-21,1,1,1
3 BEDROOM FLAT & APARTMENT FOR RENT, Ajah Lagos ,Rent,Ajah,Island,1300000.0,2022-10-21,2022-10-21,3,3,4
2 BEDROOM FLAT & APARTMENT FOR RENT, Ajah Lagos ,Rent,Ajah,Island,1100000.0,2022-10-21,2022-10-21,2,2,2
2 BEDROOM FLAT & APARTMENT FOR RENT, Ajah Lagos ,Rent,Ajah,Island,1300000.0,2022-10-21,2022-10-21,2,2,2
4 BEDROOM HOUSE FOR RENT, Idado Lekki Lagos ,Rent,Lekki,Island,4500000.0,2022-10-21,2022-10-21,4,4,5
1 BEDROOM FLAT & APARTMENT FOR RENT, Ajah Lagos ,Rent,Ajah,Island,1100000.0,2022-10-21,2022-10-21,1,1,2
2 BEDROOM FLAT & APARTMENT FOR RENT, Sangotedo Ajah Lagos ,Rent,Ajah,Island,700000.0,2022-10-21,2022-10-21,2,2,2
2 BEDROOM FLAT & APARTMENT FOR RENT, Sangotedo Ajah Lagos ,Rent,Ajah,Island,1200000.0,2022-10-21,2022-10-21,2,2,3
4 BEDROOM HOUSE FOR RENT, Sangotedo Ajah Lagos ,Rent,Ajah,Island,2500000.0,2022-10-21,2022-10-21,4,4,5
4 BEDROOM HOUSE FOR RENT, Sangotedo Ajah Lagos ,Rent,Ajah,Island,2700000.0,2022-10-21,2022-10-21,4,4,5
1 BEDROOM FLAT & APARTMENT FOR RENT, Ologolo Lekki Lagos ,Rent,Lekki,Island,750000.0,2022-10-21,2022-10-21,1,1,1
2 BEDROOM HOUSE FOR RENT, Ajah Lagos ,Rent,Ajah,Island,1600000.0,2022-10-21,2022-10-21,2,2,3
1 BEDROOM FLAT & APARTMENT FOR RENT, Ajah Lagos ,Rent,Ajah,Island,700000.0,2022-10-21,2022-10-21,1,1,2
1 BEDROOM FLAT & APARTMENT FOR RENT, Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,2000000.0,2022-10-21,2022-10-21,1,1,2
1 BEDROOM FLAT & APARTMENT FOR RENT, Ajah Lagos ,Rent,Ajah,Island,1800000.0,2022-10-21,2022-10-21,1,1,2
4 BEDROOM HOUSE FOR RENT, Ikota Lekki Lagos ,Rent,Lekki,Island,5000000.0,2022-10-21,2022-10-21,4,4,5
3 BEDROOM BLOCK OF FLATS FOR RENT, Elegushi Ikate Elegushi Lekki Lagos ,Rent,Lekki,Island,4500000.0,2022-10-21,2022-10-21,3,3,4
1 BEDROOM FLAT & APARTMENT FOR RENT, Sangotedo Ajah Lagos ,Rent,Ajah,Island,500000.0,2022-10-21,2022-10-21,1,1,1
3 BEDROOM FLAT & APARTMENT FOR RENT, Idado Lekki Lagos ,Rent,Lekki,Island,2500000.0,2022-10-21,2022-10-21,3,3,4
4 BEDROOM FLAT & APARTMENT FOR RENT, Lekki Garden Phase2 Ajah Lagos ,Rent,Ajah,Island,2300000.0,2022-10-21,2022-10-21,4,5,5
3 BEDROOM HOUSE FOR RENT, Lekki Garden Estate Phase 3 Ajah Lagos ,Rent,Ajah,Island,2500000.0,2022-10-21,2022-10-21,3,4,5
3 BEDROOM FLAT & APARTMENT FOR RENT, Morgan Estate Berger Ikeja Lagos ,Rent,Ikeja,Mainland,2000000.0,2022-10-21,2022-10-21,3,4,4
5 BEDROOM COMMERCIAL PROPERTY FOR RENT, Ikoyi Lagos ,Rent,Ikoyi,Island,9000000.0,2022-10-21,2022-10-21,5,5,5
1 BEDROOM FLAT & APARTMENT FOR RENT, Yakoyo Ojodu Ikeja Lagos ,Rent,Ikeja,Mainland,500000.0,2022-10-21,2022-10-21,1,1,1
1 BEDROOM FLAT & APARTMENT FOR RENT," Mosalasi, Egbeda Egbeda Agege Lagos ",Rent,Agege,Mainland,250000.0,2022-10-21,2022-10-21,1,1,1
COMMERCIAL PROPERTY FOR RENT," Asabi Cole, Ikeja Ikeja Lagos ",Rent,Ikeja,Mainland,9000000.0,2022-10-21,2022-10-21,0,0,0
3 BEDROOM FLAT & APARTMENT FOR RENT, Lekki Lagos ,Rent,Lekki,Island,5000000.0,2022-10-21,2022-10-21,3,4,4
4 BEDROOM FLAT & APARTMENT FOR RENT, Cmd Road Shangisha Ketu Lagos ,Rent,Ketu,Mainland,1800000.0,2022-10-21,2022-10-21,4,3,3
3 BEDROOM FLAT & APARTMENT FOR RENT, Oregun/alausa Alausa Ikeja Lagos ,Rent,Ikeja,Mainland,3000000.0,2022-10-21,2022-10-21,3,3,0
10 BEDROOM HOUSE FOR RENT, Opebi Ikeja Lagos ,Rent,Ikeja,Mainland,5000000.0,2022-10-21,2022-10-21,,,
4 BEDROOM HOUSE FOR RENT, Shangisha Ketu Lagos ,Rent,Ketu,Mainland,4000000.0,2022-10-21,2022-10-21,4,4,4
HOUSE FOR RENT, Agungi Lekki Lagos ,Rent,Lekki,Island,4000000.0,2022-10-21,2022-10-21,0,0,0
2 BEDROOM FLAT & APARTMENT FOR RENT, Amity Estate Abijo Ajah Lagos ,Rent,Ajah,Island,1200000.0,2022-10-21,2022-10-21,2,3,3
2 BEDROOM FLAT & APARTMENT FOR RENT, Magodo Phase2 Ketu Lagos ,Rent,Ketu,Mainland,2000000.0,2022-10-21,2022-10-21,2,2,3
2 BEDROOM FLAT & APARTMENT FOR RENT, Phase 1 Magodo Shangisha Ketu Lagos ,Rent,Ketu,Mainland,2000000.0,2022-10-21,2022-10-21,2,3,3
FLAT & APARTMENT FOR RENT, Onike Yaba Lagos ,Rent,Yaba,Mainland,600000.0,2022-10-21,2022-10-21,0,0,0
2 BEDROOM HOUSE FOR RENT, 800000 Agege Lagos ,Rent,Agege,Mainland,800000.0,2022-10-21,2022-10-21,2,3,3
2 BEDROOM HOUSE FOR RENT, Agege Lagos ,Rent,Agege,Mainland,600000.0,2022-10-21,2022-10-21,2,2,3
2 BEDROOM HOUSE FOR RENT, Ogba Ikeja Lagos ,Rent,Ikeja,Mainland,800000.0,2022-10-21,2022-10-21,2,3,3
2 BEDROOM FLAT & APARTMENT FOR RENT, Ask Rock Bucknor Isolo Lagos ,Rent,Isolo,Mainland,1000000.0,2022-10-21,2022-10-21,2,3,3
3 BEDROOM FLAT & APARTMENT FOR RENT, Ask Rock Bucknor Isolo Lagos ,Rent,Isolo,Mainland,1200000.0,2022-10-21,2022-10-21,3,4,4
1 BEDROOM FLAT & APARTMENT FOR RENT, Tijani Salako Street Bucknor Isolo Lagos ,Rent,Isolo,Mainland,420000.0,2022-10-21,2022-10-21,1,1,1
2 BEDROOM FLAT & APARTMENT FOR RENT, Community Road Annex Ago Palace Isolo Lagos ,Rent,Isolo,Mainland,750000.0,2022-10-21,2022-10-21,2,3,3
4 BEDROOM FLAT & APARTMENT FOR RENT, Valley View Estate Ikorodu Ikorodu Road Lagos ,Rent,Ikorodu Road,Mainland,1100000.0,2022-10-20,2022-10-20,4,3,4
4 BEDROOM HOUSE FOR RENT, Off Oba Akinjobi Ikeja Lagos ,Rent,Ikeja,Mainland,3000000.0,2022-10-20,2022-10-20,4,3,4
4 BEDROOM FLAT & APARTMENT FOR RENT, Behind Maryland Ikeja Lagos ,Rent,Ikeja,Mainland,6000000.0,2022-10-20,2022-10-20,4,4,4
4 BEDROOM HOUSE FOR RENT, Off Isaac John Street Ikeja Lagos ,Rent,Ikeja,Mainland,12000000.0,2022-10-20,2022-10-20,4,4,5
2 BEDROOM FLAT & APARTMENT FOR RENT, Off Mobil Road. Ajah Lagos ,Rent,Ajah,Island,1200000.0,2022-10-20,2022-10-20,2,2,3
2 BEDROOM BLOCK OF FLATS FOR RENT, Alapere Ketu Lagos ,Rent,Ketu,Mainland,1500000.0,2022-10-20,2022-10-20,2,3,3
5 BEDROOM FLAT & APARTMENT FOR RENT, Thomas Estate Ajah Lagos ,Rent,Ajah,Island,4000000.0,2022-10-20,2022-10-20,5,0,0
3 BEDROOM FLAT & APARTMENT FOR RENT, Badore Ajah Lagos ,Rent,Ajah,Island,1200000.0,2022-10-20,2022-10-20,3,0,0
2 BEDROOM FLAT & APARTMENT FOR RENT, Ajah Lagos ,Rent,Ajah,Island,1500000.0,2022-10-20,2022-10-20,2,0,0
2 BEDROOM FLAT & APARTMENT FOR RENT, Ajah Lagos ,Rent,Ajah,Island,900000.0,2022-10-20,2022-10-20,2,0,0
2 BEDROOM FLAT & APARTMENT FOR RENT, Badore Ajah Lagos ,Rent,Ajah,Island,700000.0,2022-10-20,2022-10-20,2,0,0
2 BEDROOM FLAT & APARTMENT FOR RENT, Ajah Lagos ,Rent,Ajah,Island,700000.0,2022-10-20,2022-10-20,2,0,0
2 BEDROOM FLAT & APARTMENT FOR RENT, Badore Ajah Lagos ,Rent,Ajah,Island,600000.0,2022-10-20,2022-10-20,2,0,0
1 BEDROOM FLAT & APARTMENT FOR RENT, Badore Ajah Lagos ,Rent,Ajah,Island,400000.0,2022-10-20,2022-10-20,1,0,0
3 BEDROOM FLAT & APARTMENT FOR RENT, Ajah Lagos ,Rent,Ajah,Island,800000.0,2022-10-20,2022-10-20,3,0,0
1 BEDROOM FLAT & APARTMENT FOR RENT, Estate Ajah Lagos ,Rent,Ajah,Island,400000.0,2022-10-20,2022-10-20,1,0,0
5 BEDROOM FLAT & APARTMENT FOR RENT, Estate Victoria Island Lagos ,Rent,Victoria Island,Island,5000000.0,2022-10-20,2022-10-20,5,0,0
4 BEDROOM FLAT & APARTMENT FOR RENT, Estate Badore Ajah Lagos ,Rent,Ajah,Island,1000000.0,2022-10-20,2022-10-20,4,0,0
3 BEDROOM FLAT & APARTMENT FOR RENT, Estate Ajah Lagos ,Rent,Ajah,Island,900000.0,2022-10-20,2022-10-20,3,0,0
4 BEDROOM FLAT & APARTMENT FOR RENT, Estate Badore Ajah Lagos ,Rent,Ajah,Island,450000.0,2022-10-20,2022-10-20,4,0,0
4 BEDROOM FLAT & APARTMENT FOR RENT, Estate Badore Ajah Lagos ,Rent,Ajah,Island,500000.0,2022-10-20,2022-10-20,4,0,0
3 BEDROOM FLAT & APARTMENT FOR RENT, Estate Thomas Estate Ajah Lagos ,Rent,Ajah,Island,1000000.0,2022-10-20,2022-10-20,3,0,0
3 BEDROOM FLAT & APARTMENT FOR RENT, Estate Badore Ajah Lagos ,Rent,Ajah,Island,850000000.0,2022-10-20,2022-10-20,3,0,0
2 BEDROOM FLAT & APARTMENT FOR RENT, Estate Badore Ajah Lagos ,Rent,Ajah,Island,650000.0,2022-10-20,2022-10-20,2,0,0
2 BEDROOM FLAT & APARTMENT FOR RENT, Badore Ajah Lagos ,Rent,Ajah,Island,1200000.0,2022-10-20,2022-10-20,2,3,0
2 BEDROOM FLAT & APARTMENT FOR RENT, Badore Ajah Lagos ,Rent,Ajah,Island,550000.0,2022-10-20,2022-10-20,2,0,0
2 BEDROOM FLAT & APARTMENT FOR RENT, Epe Ajah Lagos ,Rent,Ajah,Island,900000.0,2022-10-20,2022-10-20,2,0,0
2 BEDROOM FLAT & APARTMENT FOR RENT, Badore Ajah Lagos ,Rent,Ajah,Island,1800000.0,2022-10-20,2022-10-20,2,0,0
2 BEDROOM FLAT & APARTMENT FOR RENT, Badore Ajah Lagos ,Rent,Ajah,Island,2500000.0,2022-10-20,2022-10-20,2,0,0
3 BEDROOM FLAT & APARTMENT FOR RENT, Badore Ajah Lagos ,Rent,Ajah,Island,1000000.0,2022-10-20,2022-10-20,3,0,0
3 BEDROOM FLAT & APARTMENT FOR RENT, Estate Ikoyi Lagos ,Rent,Ikoyi,Island,7000000.0,2022-10-20,2022-10-20,3,0,0
3 BEDROOM FLAT & APARTMENT FOR RENT, Agungi Lekki Lagos ,Rent,Lekki,Island,3000000.0,2022-10-20,2022-10-20,3,0,0
3 BEDROOM FLAT & APARTMENT FOR RENT, Lekki Lagos ,Rent,Lekki,Island,4000000.0,2022-10-20,2022-10-20,3,0,0
3 BEDROOM FLAT & APARTMENT FOR RENT, Lekki Lagos ,Rent,Lekki,Island,3200000.0,2022-10-20,2022-10-20,3,0,0
1 BEDROOM FLAT & APARTMENT FOR RENT, Lekki Lagos ,Rent,Lekki,Island,900000.0,2022-10-20,2022-10-20,1,0,0
1 BEDROOM FLAT & APARTMENT FOR RENT, Lekki Lagos ,Rent,Lekki,Island,1300000.0,2022-10-20,2022-10-20,1,0,0
2 BEDROOM FLAT & APARTMENT FOR RENT, Badore Ajah Lagos ,Rent,Ajah,Island,1300000.0,2022-10-20,2022-10-20,2,0,0
2 BEDROOM BLOCK OF FLATS For Sale, Ikate Elegushi Lekki Lagos ,Sale,Lekki,Island,90000000.0,2023-01-30,2023-02-20,2,2,3
2 BEDROOM FLAT & APARTMENT FOR RENT, Estate Badore Ajah Lagos ,Rent,Ajah,Island,1200000.0,2022-10-20,2022-10-20,2,0,0
FLAT & APARTMENT FOR RENT, Badore Ajah Lagos ,Rent,Ajah,Island,1500000.0,2022-10-20,2022-10-20,2,0,0
1 BEDROOM FLAT & APARTMENT FOR RENT, Lekki Lagos ,Rent,Lekki,Island,2500000.0,2022-10-20,2022-10-20,1,0,0
1 BEDROOM FLAT & APARTMENT FOR RENT, Lekki Lagos ,Rent,Lekki,Island,1800000.0,2022-10-20,2022-10-20,1,0,0
1 BEDROOM FLAT & APARTMENT FOR RENT, Ajah Lagos ,Rent,Ajah,Island,1500000.0,2022-10-20,2022-10-20,1,0,0
2 BEDROOM FLAT & APARTMENT FOR RENT, Badore Ajah Lagos ,Rent,Ajah,Island,1200000.0,2022-10-20,2022-10-20,2,0,0
2 BEDROOM FLAT & APARTMENT FOR RENT, Ikota Lekki Lagos ,Rent,Lekki,Island,2500000.0,2022-10-20,2022-10-20,2,0,0
2 BEDROOM FLAT & APARTMENT FOR RENT, Badore Ajah Lagos ,Rent,Ajah,Island,800000.0,2022-10-20,2022-10-20,2,0,0
1 BEDROOM FLAT & APARTMENT FOR RENT, Estate Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,1500000.0,2022-10-20,2022-10-20,1,0,0
1 BEDROOM FLAT & APARTMENT FOR RENT, Estate Lekki Lagos ,Rent,Lekki,Island,850000.0,2022-10-20,2022-10-20,1,0,0
1 BEDROOM FLAT & APARTMENT FOR RENT, Estate Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,2000000.0,2022-10-20,2022-10-20,1,0,0
FLAT & APARTMENT FOR RENT, Estate Badore Ajah Lagos ,Rent,Ajah,Island,450000.0,2022-10-20,2022-10-20,0,0,0
1 BEDROOM FLAT & APARTMENT FOR RENT, Estate Agungi Lekki Lagos ,Rent,Lekki,Island,750000.0,2022-10-20,2022-10-20,1,0,0
1 BEDROOM FLAT & APARTMENT FOR RENT, Estate Badore Ajah Lagos ,Rent,Ajah,Island,450000.0,2022-10-20,2022-10-20,1,0,0
1 BEDROOM FLAT & APARTMENT FOR RENT, Estate Badore Ajah Lagos ,Rent,Ajah,Island,300000.0,2022-10-20,2022-10-20,1,0,0
2 BEDROOM FLAT & APARTMENT FOR RENT, Estate Badore Ajah Lagos ,Rent,Ajah,Island,800000.0,2022-10-20,2022-10-20,2,0,0
5 BEDROOM HOUSE FOR RENT, Vgc Lekki Lagos ,Rent,Lekki,Island,7000000.0,2022-10-20,2022-10-20,5,5,5
2 BEDROOM BLOCK OF FLATS FOR RENT, Off Opebi Oregun Link Road Opebi Ikeja Lagos ,Rent,Ikeja,Mainland,1540000.0,2022-10-20,2022-10-20,2,2,3
4 BEDROOM BLOCK OF FLATS FOR RENT, Off Oba Ogunusi Road Ogba Ikeja Lagos ,Rent,Ikeja,Mainland,1500000.0,2022-10-20,2022-10-20,4,3,4
2 BEDROOM FLAT & APARTMENT FOR RENT, Ajah Lagos ,Rent,Ajah,Island,14400000.0,2022-10-20,2022-10-20,2,2,3
1 BEDROOM FLAT & APARTMENT FOR RENT, Estate Badore Ajah Lagos ,Rent,Ajah,Island,600000.0,2022-10-20,2022-10-20,1,0,0
3 BEDROOM BLOCK OF FLATS FOR RENT, Ojota Ketu Lagos ,Rent,Ketu,Mainland,1500000.0,2022-10-20,2022-10-20,3,3,0
1 BEDROOM FLAT & APARTMENT FOR RENT, Greenville Estate Badore Ajah Lagos ,Rent,Ajah,Island,300000.0,2022-10-19,2022-10-19,1,1,1
3 BEDROOM HOUSE FOR RENT, Extension Ikoyi Lagos ,Rent,Ikoyi,Island,6000000.0,2022-10-19,2022-10-19,3,3,4
3 BEDROOM HOUSE FOR RENT, Extension Ikoyi Lagos ,Rent,Ikoyi,Island,6000000.0,2022-10-19,2022-10-19,3,3,3
4 BEDROOM HOUSE FOR RENT," Nineteenth Kidcourt Estate, Beside Vgc, Lekki Lagos Lekki Lagos ",Rent,Lekki,Island,5000000.0,2022-10-19,2022-10-19,4,4,5
1 BEDROOM FLAT & APARTMENT FOR RENT, In A Close Ajah Lagos ,Rent,Ajah,Island,1100000.0,2022-10-19,2022-10-19,1,1,1
1 BEDROOM FLAT & APARTMENT FOR RENT, Yaba Lagos ,Rent,Yaba,Mainland,700000.0,2022-10-19,2022-10-19,1,1,1
3 BEDROOM HOUSE FOR RENT," Off Ugochukwu Ekpo Street, Awoyaya Ajah Lagos ",Rent,Ajah,Island,1200000.0,2022-10-19,2022-10-19,3,3,4
1 BEDROOM FLAT & APARTMENT FOR RENT, Back Of Zenith Bank Lekki Lagos ,Rent,Lekki,Island,1500000.0,2022-10-19,2022-10-19,1,1,1
1 BEDROOM FLAT & APARTMENT FOR RENT, Thomas Estate Ajah Lagos ,Rent,Ajah,Island,700000.0,2022-10-19,2022-10-19,1,1,1
2 BEDROOM HOUSE FOR RENT, Maryland Ikeja Lagos ,Rent,Ikeja,Mainland,1500000.0,2022-10-19,2022-10-19,2,2,2
3 BEDROOM HOUSE FOR RENT, Osapa Lekki Lagos ,Rent,Lekki,Island,2500000.0,2022-10-19,2022-10-19,3,3,3
2 BEDROOM HOUSE FOR RENT, Millennium Estate Gbagada Lagos ,Rent,Gbagada,Mainland,2800000.0,2022-10-19,2022-10-19,2,3,3
1 BEDROOM FLAT & APARTMENT FOR RENT, Dideolu Estate Victoria Island Lagos ,Rent,Victoria Island,Island,14600000.0,2022-10-19,2022-10-19,1,1,1
2 BEDROOM HOUSE FOR RENT, Ajah Lagos ,Rent,Ajah,Island,1500000.0,2022-10-19,2022-10-19,2,2,3
4 BEDROOM TERRACE For Sale, Ikate Elegushi Lekki Lagos ,Sale,Lekki,Island,140000000.0,2023-01-30,2023-02-20,4,4,5
